date,Apple_Price,Apple_Vol.,sentiment_score
05-18-2021,124.85,63340000.0,-0.007684879587031901
05-19-2021,124.69,92610000.0,-1.9003280613105744e-05
05-20-2021,127.31,76860000.0,0.9770648528356105
05-21-2021,125.43,79300000.0,-5.1705945224966854e-05
05-24-2021,127.1,63090000.0,-0.036436453461647034
05-25-2021,126.9,72010000.0,-0.7610993587877601
05-26-2021,126.85,56580000.0,-9.825103916227818e-06
05-27-2021,125.28,94630000.0,0.9991024882765487
05-28-2021,124.61,71310000.0,-0.9659081760328263
05-31-2021,124.61,71310000.0,0.999364802177297
06-01-2021,124.61,71310000.0,-0.11228335648775101
06-02-2021,125.06,59280000.0,0.003266586601966992
06-03-2021,123.54,76230000.0,0.9988734358776128
06-04-2021,125.89,75170000.0,0.9984651743143331
06-07-2021,125.9,71060000.0,-0.8653168882010505
06-08-2021,126.74,74400000.0,9.151034100796096e-05
06-09-2021,127.13,56880000.0,-0.23956596851348877
06-10-2021,126.11,71190000.0,0.9972336329519749
06-11-2021,127.35,53520000.0,-0.7880818769335747
06-14-2021,130.48,96910000.0,0.9964296338439453
06-15-2021,129.64,62750000.0,0.9968202147865668
06-16-2021,130.15,91820000.0,0.9994453387043905
06-17-2021,131.79,96720000.0,0.29681272886227816
06-18-2021,130.46,108950000.0,-0.008125064428895712
06-21-2021,132.3,79660000.0,0.9796058712527156
06-22-2021,133.98,74780000.0,0.9994613015733194
06-23-2021,133.7,60210000.0,0.020428539006388746
06-24-2021,133.41,68710000.0,0.0317110224859789
06-25-2021,133.11,70780000.0,3.863693564198911e-06
06-28-2021,134.78,62110000.0,0.9955925669055432
06-29-2021,136.33,64560000.0,0.9971458329528105
06-30-2021,136.96,63260000.0,-0.1261492157354951
07-01-2021,137.27,52490000.0,0.9985470486426493
07-02-2021,139.96,78950000.0,-0.0015215449966490269
07-05-2021,139.96,78950000.0,0.999440056446474
07-06-2021,139.96,78950000.0,0.9043898023664951
07-07-2021,144.57,104910000.0,-0.00014669622760266066
07-08-2021,143.24,105580000.0,-3.137794556096196e-05
07-09-2021,145.11,99890000.0,4.255097155692056e-05
07-12-2021,144.5,76300000.0,0.9991152373258956
07-13-2021,145.64,100830000.0,-9.391860658070073e-06
07-14-2021,149.15,127050000.0,0.9982500027108472
07-15-2021,148.48,106820000.0,0.3003893153509125
07-16-2021,146.39,93250000.0,-4.070123395649716e-05
07-19-2021,142.45,121440000.0,-0.6907940357923508
07-20-2021,146.15,96350000.0,0.9991729960020166
07-21-2021,145.4,74990000.0,0.04507451911922544
07-22-2021,146.8,77340000.0,-0.9928213176317513
07-23-2021,148.56,71450000.0,-0.904250331223011
07-26-2021,148.99,72430000.0,5.8130732213612646e-05
07-27-2021,146.77,104820000.0,-0.37080574699211866
07-28-2021,144.98,118930000.0,-0.8169527500867844
07-29-2021,145.64,56700000.0,-0.9976974515011534
07-30-2021,145.86,70440000.0,-0.9948346848250367
08-02-2021,145.52,62880000.0,-0.9951946453657001
08-03-2021,147.36,64790000.00000001,-0.9308685585856438
08-04-2021,146.95,56370000.0,0.9992425543896388
08-05-2021,147.06,46400000.0,0.6473963856697083
08-06-2021,146.14,54130000.0,0.9813980640028603
08-09-2021,146.09,48910000.0,0.9994431981176604
08-10-2021,145.6,69020000.0,0.9994254546763841
08-11-2021,145.86,48490000.0,-7.026839011814445e-05
08-12-2021,148.89,73780000.0,-0.9942580793285742
08-13-2021,149.1,59380000.0,0.9951185781974345
08-16-2021,151.12,103560000.0,-5.9128215070813894e-06
08-17-2021,150.19,92230000.0,-1.4598317648051307e-05
08-18-2021,146.36,86330000.0,-0.9936159178614616
08-19-2021,146.7,86960000.0,-0.0008897362858988345
08-20-2021,148.19,60550000.0,0.998761206981726
08-23-2021,149.71,60130000.0,0.002409197622910142
08-24-2021,149.62,48610000.0,-0.99472506926395
08-25-2021,148.36,58990000.0,0.9839628500631079
08-26-2021,147.54,48600000.0,3.8620819395873696e-05
08-27-2021,148.6,55800000.0,-0.9361073821783066
08-30-2021,153.12,90960000.0,0.999470147449756
08-31-2021,151.83,86450000.0,0.031083010137081146
09-01-2021,152.51,80310000.0,0.9994284444255754
09-02-2021,153.65,71170000.0,0.999423874396598
09-03-2021,154.3,57870000.0,-2.8652444598264992e-05
09-06-2021,154.3,57870000.0,0.9992938826326281
09-07-2021,154.3,57870000.0,-0.9820154191693291
09-08-2021,155.11,74420000.0,0.8986736162332818
09-09-2021,154.07,57310000.0,0.9994508979580132
09-10-2021,148.97,140890000.0,-0.9415427427738905
09-13-2021,149.55,102400000.0,-0.00012500470256782137
09-14-2021,148.12,109300000.0,0.9951891648961464
09-15-2021,149.03,83280000.0,0.9575449917465448
09-16-2021,148.79,68030000.0,0.9994425600598333
09-17-2021,146.06,129870000.0,-0.9912384875351563
09-20-2021,142.94,123480000.0,-0.996143891941756
09-21-2021,143.43,75830000.0,0.9990340232325252
09-22-2021,145.85,76400000.0,0.00017064917483367026
09-23-2021,146.83,64840000.0,0.00028343570011202246
09-24-2021,146.92,53480000.0,0.9964900887280237
09-27-2021,145.37,74150000.0,-0.9951201789663173
09-28-2021,141.91,108970000.0,-0.9885370079427958
09-29-2021,142.83,74600000.0,0.015452444553375244
09-30-2021,141.5,89060000.0,-0.9282781390356831
10-01-2021,142.65,94640000.0,0.9993745668325573
10-04-2021,139.14,98320000.0,0.9995161735569127
10-05-2021,141.11,80860000.0,0.9993308686534874
10-06-2021,142.0,83220000.0,-0.0008616898558102548
10-07-2021,143.29,61730000.0,0.9994695118512027
10-08-2021,142.9,58770000.0,0.010911115445196629
10-11-2021,142.81,64450000.0,0.859991267323494
10-12-2021,141.51,73040000.0,-3.8448633858934045e-06
10-13-2021,140.91,78760000.0,-2.7240996132604778e-05
10-14-2021,143.76,69910000.0,0.997412269905908
10-15-2021,144.84,67940000.0,-0.23560932581312954
10-18-2021,146.55,85590000.0,0.9942748856265098
10-19-2021,148.76,76380000.0,0.9994018685538322
10-20-2021,149.26,58420000.0,0.00046878005377948284
10-21-2021,149.48,61420000.0,-0.9979853674885817
10-22-2021,148.69,58880000.0,0.997025431250222
10-25-2021,148.64,50720000.0,-0.9974720878526568
10-26-2021,149.32,60890000.0,-0.9959957981482148
10-27-2021,148.85,56100000.0,0.2702187376562506
10-28-2021,152.57,100080000.0,-0.9980025413678959
10-29-2021,149.8,124950000.0,0.9964307221816853
11-01-2021,148.96,74590000.0,0.9994601555808913
11-02-2021,150.02,69120000.0,0.9992996614600997
11-03-2021,151.49,54510000.0,0.9992133309569908
11-04-2021,150.96,60400000.0,0.9955971124581993
11-05-2021,151.28,65459999.99999999,0.9988752584031317
11-08-2021,150.44,55020000.0,-0.9962026048451662
11-09-2021,150.81,56790000.0,-0.045095971785485744
11-10-2021,147.92,65190000.0,0.9993752951850183
11-11-2021,147.87,41000000.0,0.9993748096458148
11-12-2021,149.99,63800000.0,-1.7900674720294774e-05
11-15-2021,150.0,59220000.0,0.00011037350850529037
11-16-2021,151.0,59260000.0,0.09887630119919777
11-17-2021,153.49,88810000.0,-0.003557354095391929
11-18-2021,157.87,137830000.0,0.5117125287652016
11-19-2021,160.55,117310000.0,-2.697108720894903e-05
11-22-2021,161.02,117470000.0,0.9994527191011002
11-23-2021,161.41,96040000.0,0.9988929137907689
11-24-2021,161.94,69460000.0,0.0034026323119178414
11-25-2021,161.94,69460000.0,0.20031530159758404
11-26-2021,161.94,69460000.0,0.9981847324525006
11-29-2021,160.24,88750000.0,0.999510367953917
11-30-2021,165.3,174050000.0,0.9992725533666089
12-01-2021,164.77,152420000.0,-0.9008145481348038
12-02-2021,163.76,136740000.0,0.9975987576181069
12-03-2021,161.84,118020000.0,-0.9867946857702918
12-06-2021,165.32,107500000.0,0.9993855238280958
12-07-2021,171.18,120410000.0,-0.9981262490036897
12-08-2021,175.08,117000000.0,0.999337449145969
12-09-2021,174.56,108920000.0,0.9994791773351608
12-10-2021,179.45,115400000.0,0.00013304292224347591
12-13-2021,175.74,153240000.0,-0.9616279513575137
12-14-2021,174.33,139380000.0,0.9990279191115405
12-15-2021,179.3,131060000.0,0.9950934478547424
12-16-2021,172.26,150190000.0,-0.9946538310032338
12-17-2021,171.14,195920000.0,0.9994190746510867
12-20-2021,169.75,107500000.0,0.9174784310162067
12-21-2021,172.99,91190000.0,-0.9844755821395665
12-22-2021,175.64,92140000.0,0.9993442598643014
12-23-2021,176.28,68360000.0,-0.9091269122436643
12-24-2021,176.28,68360000.0,-5.969268386252224e-07
12-27-2021,180.33,74920000.0,-0.0004781549287145026
12-28-2021,179.29,79140000.0,0.9977377839386463
12-29-2021,179.38,62350000.0,0.899805486551486
12-30-2021,178.2,59770000.0,0.9947973643429577
12-31-2021,177.57,64060000.0,0.9993741134821903
01-03-2022,182.01,104700000.0,0.9994845887704287
01-04-2022,179.7,99310000.0,0.9991963041538838
01-05-2022,174.92,94540000.0,-0.9979508469696157
01-06-2022,172.0,96900000.0,0.9993463962600799
01-07-2022,172.17,86710000.0,-2.697108720894903e-05
01-10-2022,172.19,106770000.0,0.9991018912987784
01-11-2022,175.08,76140000.0,0.9991172554291552
01-12-2022,175.53,74810000.0,-1.3744589523412287e-05
01-13-2022,172.19,84510000.0,-2.3082789994077757e-05
01-14-2022,173.07,80440000.0,-0.9931472805328667
01-17-2022,173.07,80440000.0,0.9993405676505063
01-18-2022,173.07,80440000.0,-0.9969708473654464
01-19-2022,166.23,94820000.0,-0.997905560885556
01-20-2022,164.51,91420000.0,-2.096130629070103e-05
01-21-2022,162.41,122850000.0,0.9995464919920778
01-24-2022,161.62,162710000.0,7.87256212788634e-05
01-25-2022,159.78,115800000.0,-0.8799839690327644
01-26-2022,159.69,108280000.0,-4.04223392251879e-05
01-27-2022,159.22,121960000.0,-0.00045530447096098214
01-28-2022,170.33,179940000.0,0.9994757073000073
01-31-2022,174.78,115540000.0,-1.1224852642044425e-05
02-01-2022,174.61,86210000.0,0.9989334421406966
02-02-2022,175.84,84910000.0,-0.8700086642056704
02-03-2022,172.9,89420000.0,0.8634599223732948
02-04-2022,172.39,82470000.0,0.9992035553441383
02-07-2022,171.66,77250000.0,-1.0723444574978203e-05
02-08-2022,174.83,74830000.0,0.00028200695669511333
02-09-2022,176.28,71290000.0,0.99929532391252
02-10-2022,172.12,90870000.0,0.8865553513169289
02-11-2022,168.64,98670000.0,0.9994363598816562
02-14-2022,168.88,86190000.0,0.9994644563703332
02-15-2022,172.79,64290000.00000001,-3.5993904020870104e-05
02-16-2022,172.55,61180000.0,0.9994053404661827
02-17-2022,168.88,69590000.0,-0.9978258909541182
02-18-2022,167.3,82770000.0,-0.9872248766478151
02-21-2022,167.3,82770000.0,3.138015017611906e-05
02-22-2022,167.3,82770000.0,0.9994787870527944
02-23-2022,160.07,90010000.0,0.0038082321116235107
02-24-2022,162.74,141150000.0,0.001167999995232094
02-25-2022,164.85,91970000.0,-0.12556572863832116
02-28-2022,165.12,95060000.0,-0.9979138409835286
03-01-2022,163.2,83470000.0,-0.8625789333600551
03-02-2022,166.56,79730000.0,0.9979458366287872
03-03-2022,166.23,76680000.0,0.9993628245720174
03-04-2022,163.17,83820000.0,-0.8605999499559402
03-07-2022,159.3,96420000.0,-0.9978444877197035
03-08-2022,157.44,131150000.0,3.989203833043575e-06
03-09-2022,162.95,91460000.0,0.5505656003952026
03-10-2022,158.52,105340000.0,0.010361649066908285
03-11-2022,154.73,96970000.0,0.9962441600509919
03-14-2022,150.62,108730000.0,-0.9217702182941139
03-15-2022,155.09,92960000.0,0.9993664543726481
03-16-2022,159.59,102300000.0,-0.26613325253129005
03-17-2022,160.62,75620000.0,0.77167350333184
03-18-2022,163.98,123510000.0,0.9991371640353464
03-21-2022,165.38,95810000.0,0.9714989941567183
03-22-2022,168.82,81530000.0,-0.9329070704989135
03-23-2022,170.21,98060000.0,-4.616945079760626e-05
03-24-2022,174.07,90130000.0,-0.9783423859626055
03-25-2022,174.72,80550000.0,0.9988795550889336
03-28-2022,175.6,90370000.0,0.9988360889256
03-29-2022,178.96,100590000.0,0.7902644770219922
03-30-2022,177.77,92630000.0,0.9994603285740595
03-31-2022,174.61,103050000.0,0.002400643832515925
04-01-2022,174.31,78750000.0,0.3424687724909745
04-04-2022,178.44,76550000.0,0.9725377759896219
04-05-2022,175.06,73400000.0,-0.4455713115166873
04-06-2022,171.83,89060000.0,0.18144449882674962
04-07-2022,172.14,77600000.0,-2.466126170475036e-05
04-08-2022,170.09,76580000.0,5.5557116866111755e-05
04-11-2022,165.75,72250000.0,-0.024737270403420553
04-12-2022,167.66,79270000.0,0.364211767911911
04-13-2022,170.4,70620000.0,0.0010435125877847895
04-14-2022,165.29,75330000.0,-7.870796252973378e-06
04-15-2022,165.29,75330000.0,0.9994507186347619
04-18-2022,165.07,69020000.0,0.889656140236184
04-19-2022,167.4,67720000.0,0.9992609727923991
04-20-2022,167.23,67930000.0,-0.9972108420915902
04-21-2022,166.42,87230000.0,-0.9888172098435462
04-22-2022,161.79,84880000.0,-0.9959982666186988
04-25-2022,162.88,96050000.0,0.9983569259638898
04-26-2022,156.8,95620000.0,0.9990733683807775
04-27-2022,156.57,88060000.0,0.9994953088316834
04-28-2022,163.64,130220000.0,-0.5940849822945893
04-29-2022,157.65,131750000.0,-0.8322809115052223
05-02-2022,157.96,123060000.0,0.8329612985253334
05-03-2022,159.48,88970000.0,-0.9582443935796618
05-04-2022,166.02,108260000.0,0.9988979547051713
05-05-2022,156.77,130530000.0,-0.9950991787482053
05-06-2022,157.28,116130000.0,-0.9925878893118352
05-09-2022,152.06,131580000.0,-0.9728311442304403
05-10-2022,154.51,115370000.0,0.9908151532290503
05-11-2022,146.5,142690000.0,-0.13548154570162296
05-12-2022,142.56,182600000.0,-0.7178788557648659
05-13-2022,147.11,113990000.0,-0.9972354177734815
05-16-2022,145.54,86640000.0,0.9993837184010772
05-17-2022,149.24,78340000.0,-0.49104899470694363
05-18-2022,140.82,109740000.0,-0.997682707675267
05-19-2022,137.35,136100000.0,0.9567776527255774
05-20-2022,137.59,137430000.0,-0.9937177333049476
05-23-2022,143.11,117730000.0,-0.7019026726484299
05-24-2022,140.36,104130000.0,-0.31161941960453987
05-25-2022,140.52,92480000.0,0.9983330414397642
05-26-2022,143.78,90600000.0,-0.43416736647486687
05-27-2022,149.64,90980000.0,-0.8913006074726582
05-30-2022,149.64,90980000.0,-0.9978849693434313
05-31-2022,149.64,90980000.0,0.0010880503978114575
06-01-2022,148.71,74290000.0,-0.9828684460371733
06-02-2022,151.21,72350000.0,0.9783715492812917
06-03-2022,145.38,88570000.0,-0.9966786690638401
06-06-2022,146.14,71600000.0,0.7256623083376326
06-07-2022,148.71,67810000.0,-0.23844230029499158
06-08-2022,147.96,53950000.0,-1.226895983563736e-05
06-09-2022,142.64,69470000.0,0.923816367983818
06-10-2022,137.13,91570000.0,-0.11467091366648674
06-13-2022,131.88,122210000.0,-0.9953385095577687
06-14-2022,132.76,84780000.0,-0.937146607786417
06-15-2022,135.43,91530000.0,0.9969624393561389
06-16-2022,130.06,107960000.0,0.993233063723892
06-17-2022,131.56,134520000.0,0.17074716091156006
06-20-2022,131.56,134520000.0,0.9780933950096369
06-21-2022,131.56,134520000.0,0.9981080139987171
06-22-2022,135.35,73410000.0,0.9988894192501903
06-23-2022,138.27,72430000.0,-0.989204993005842
06-24-2022,141.66,89120000.0,0.9956840567756444
06-27-2022,141.66,70210000.0,0.9955540341325104
06-28-2022,137.44,67320000.0,0.7584611922502518
06-29-2022,139.23,66239999.99999999,-0.047694755252450705
06-30-2022,136.72,98960000.0,-3.3139549486804754e-05
07-01-2022,138.93,71050000.0,0.9994275244680466
07-04-2022,138.93,71050000.0,-0.9977836603065953
07-05-2022,138.93,71050000.0,0.9365586545318365
07-06-2022,142.92,74060000.0,0.031312233535572886
07-07-2022,146.35,66250000.0,0.9990891489724163
07-08-2022,147.04,64550000.0,0.9992752271064091
07-11-2022,144.87,63310000.0,-0.5238935500383377
07-12-2022,145.86,77590000.0,0.9987102048180532
07-13-2022,145.49,71190000.0,-0.9926258265040815
07-14-2022,148.47,78140000.0,-0.9939026674255729
07-15-2022,150.17,76260000.0,0.7979149436578155
07-18-2022,147.07,81420000.0,0.9990860851248726
07-19-2022,151.0,82980000.0,0.9052876569330692
07-20-2022,153.04,64819999.99999999,-0.9943933436297812
07-21-2022,155.35,65090000.0,-0.9973823120817542
07-22-2022,154.09,66680000.00000001,0.030514456622768193
07-25-2022,152.95,53620000.0,0.6990798115730286
07-26-2022,151.6,55140000.0,-0.8748095221817493
07-27-2022,156.79,78620000.0,-0.9980238761054352
07-28-2022,157.35,81380000.0,-0.9979128777631558
07-29-2022,162.51,101790000.0,-0.0003543595958035439
08-01-2022,161.51,67830000.0,0.9993957879050868
08-02-2022,160.01,59910000.0,-3.621109499363229e-05
08-03-2022,166.13,82510000.0,0.9992386169033125
08-04-2022,165.81,55470000.0,0.9994991212006425
08-05-2022,165.35,56700000.0,0.9994532990967855
08-08-2022,164.87,60360000.0,0.9988828817004105
08-09-2022,164.92,63140000.0,-0.996575063909404
08-10-2022,169.24,70170000.0,0.8730242694728076
08-11-2022,168.49,57150000.0,0.998710424231831
08-12-2022,172.1,68040000.0,0.9993488540349063
08-15-2022,173.19,54090000.0,-2.009557283599861e-05
08-16-2022,173.03,56380000.0,0.9994060282770079
08-17-2022,174.55,79540000.0,9.734983905218542e-06
08-18-2022,174.15,62290000.0,-0.002091086469590664
08-19-2022,171.52,70350000.0,0.9994723094569054
08-22-2022,167.57,69030000.0,-0.9980342162307352
08-23-2022,167.23,54150000.0,-0.9944996751146391
08-24-2022,167.53,53840000.0,0.6923474242212251
08-25-2022,170.03,51220000.0,0.9965681197936647
08-26-2022,163.62,78960000.0,-1.712502125883475e-05
08-29-2022,161.38,73310000.0,-0.997860646166373
08-30-2022,158.91,77910000.0,-0.00018946474301628768
08-31-2022,157.22,87990000.0,-0.8313456908799708
09-01-2022,157.96,74230000.0,0.9974432181334123
09-02-2022,155.81,76960000.0,-0.9534738762304187
09-05-2022,155.81,76960000.0,0.18197020515799522
09-06-2022,155.81,76960000.0,-0.9890848831273615
09-07-2022,155.96,87450000.0,-2.7385831344872713e-06
09-08-2022,154.46,84920000.0,0.002917118588811718
09-09-2022,157.37,68080000.0,-0.04069211706519127
09-12-2022,163.43,104960000.0,0.010775994625873864
09-13-2022,153.84,122660000.0,-3.4914199204649776e-05
09-14-2022,155.31,87970000.0,-0.9963201936916448
09-15-2022,152.37,90480000.0,-0.024807857756968588
09-16-2022,150.7,162280000.0,-0.9745449353649747
09-19-2022,154.48,81470000.0,-0.9798032824182883
09-20-2022,156.9,107690000.0,0.9972730525187217
09-21-2022,153.72,101700000.0,3.78392796847038e-05
09-22-2022,152.74,86650000.0,0.9994412319938419
09-23-2022,150.43,96030000.0,-0.9898648036760278
09-26-2022,150.77,93340000.0,0.00015921289013931528
09-27-2022,151.76,84440000.0,-0.9784285351634026
09-28-2022,149.84,146690000.0,-0.9971832294249907
09-29-2022,142.48,128140000.0,-0.9980506245628931
09-30-2022,138.2,124930000.0,0.9930712919158395
10-03-2022,142.45,114310000.0,0.9981944945757277
10-04-2022,146.1,87830000.0,0.9995393143908586
10-05-2022,146.4,79470000.0,0.008736685616895556
10-06-2022,145.43,68400000.0,-0.9839690204244107
10-07-2022,140.09,85930000.0,-0.997513127309503
10-10-2022,140.42,74900000.0,-0.9977013865718618
10-11-2022,138.98,77030000.0,0.804370314348489
10-12-2022,138.34,70430000.0,-0.9917642422369681
10-13-2022,142.99,113220000.0,0.947997716604732
10-14-2022,138.38,88600000.0,0.3458641234319657
10-17-2022,142.41,85250000.0,0.9994896022399189
10-18-2022,143.75,99140000.0,0.9363670721650124
10-19-2022,143.86,61760000.0,-0.9945339816622436
10-20-2022,143.39,64519999.99999999,-0.9028689155820757
10-21-2022,147.27,86550000.0,0.9994846213521669
10-24-2022,149.45,75980000.0,6.172639405122027e-05
10-25-2022,152.34,74730000.0,0.9976556549081579
10-26-2022,149.35,88440000.0,0.9993844871933106
10-27-2022,144.8,109180000.0,-0.9976551001891494
10-28-2022,155.74,164760000.0,0.47217413783073425
10-31-2022,153.34,97940000.0,-0.028106704354286194
11-01-2022,150.65,80380000.0,0.5743965217843652
11-02-2022,145.03,93610000.0,-0.9947484193835407
11-03-2022,138.88,97920000.0,-0.9973771313671023
11-04-2022,138.38,140820000.0,0.8095533652231097
11-07-2022,138.92,83380000.0,-0.9977921365643851
11-08-2022,139.5,89910000.0,-0.0004231531092955265
11-09-2022,134.87,74920000.0,-0.4951860726578161
11-10-2022,146.87,118850000.0,0.999184434855124
11-11-2022,149.7,93980000.0,-0.9939290944021195
11-14-2022,148.28,73370000.0,0.03375803306698799
11-15-2022,150.04,89870000.0,0.34513848228380084
11-16-2022,148.79,64220000.0,5.8279067161493e-05
11-17-2022,150.72,80390000.0,0.2238753720303066
11-18-2022,151.29,74830000.0,0.9991305178264156
11-21-2022,148.01,58720000.0,0.9950489934999496
11-22-2022,150.18,51800000.0,0.008675738077727146
11-23-2022,151.07,58300000.0,0.9765395573340356
11-24-2022,151.07,58300000.0,-0.017170612059999257
11-25-2022,148.11,35200000.0,0.9987538139685057
11-28-2022,144.22,69350000.0,0.9955167309381068
11-29-2022,141.17,83760000.0,-0.7274092354346067
11-30-2022,148.03,111380000.0,-0.0010883350623771548
12-01-2022,148.31,71250000.0,-0.9695649560308084
12-02-2022,147.81,65450000.0,6.400271377060562e-05
12-05-2022,146.63,68390000.0,-7.380532406386919e-05
12-06-2022,142.91,64519999.99999999,-0.7122641205787659
12-07-2022,140.94,69510000.0,0.9994548819959164
12-08-2022,142.65,61910000.0,-0.9731230111792684
12-09-2022,142.16,76100000.0,-0.9975725231342949
12-12-2022,144.49,70310000.0,-0.9621209667529911
12-13-2022,145.47,93730000.0,0.9994790881755762
12-14-2022,143.21,82290000.0,0.11760776373557746
12-15-2022,136.5,97250000.0,0.9903566678985953
12-16-2022,134.51,160160000.0,-0.9897112746257335
12-19-2022,132.37,79150000.0,-0.9980389072443359
12-20-2022,132.3,77080000.0,0.9992789773386903
12-21-2022,135.45,85750000.0,0.9993285135133192
12-22-2022,132.23,77590000.0,-0.0037514097057282925
12-23-2022,131.86,63820000.0,0.9991840942093404
12-26-2022,131.86,63820000.0,0.003361903131008148
12-27-2022,130.03,68750000.0,0.9151114821434021
12-28-2022,126.04,84900000.0,-0.9975071433000267
12-29-2022,129.61,75480000.0,0.9976050459081307
12-30-2022,129.93,77030000.0,-0.9958962794626132
01-02-2023,129.93,77030000.0,0.8839159889612347
01-03-2023,125.07,111680000.0,-3.476607162156142e-05
01-04-2023,126.36,88460000.0,0.9849237431772053
01-05-2023,125.02,79970000.0,0.9944060288835317
01-06-2023,129.62,87760000.0,0.004039692757942248
01-09-2023,130.15,70500000.0,-0.8368653585202992
01-10-2023,130.73,63430000.0,-0.9963838249677792
01-11-2023,133.49,69120000.0,-0.9980307412915863
01-12-2023,133.41,71250000.0,-0.9970520110800862
01-13-2023,134.76,57810000.0,0.9994610595167615
01-16-2023,134.76,57810000.0,0.9991662316024303
01-17-2023,135.94,63420000.0,0.9989499523071572
01-18-2023,135.21,69670000.0,-1.554818300064653e-05
01-19-2023,135.27,58070000.0,-0.9973864632192999
01-20-2023,137.87,80220000.0,0.9994003848114517
01-23-2023,141.11,81570000.0,0.9971026047714986
01-24-2023,142.53,63710000.0,0.24704389553517103
01-25-2023,141.86,64690000.0,0.8625110595021397
01-26-2023,143.96,53650000.0,0.9991152371221688
01-27-2023,145.93,70560000.0,0.27575360611081123
01-30-2023,143.0,62980000.0,0.9993800244992599
01-31-2023,144.29,65870000.00000001,-0.9981948478962295
02-01-2023,145.43,76770000.0,0.9992137864755932
02-02-2023,150.82,104480000.0,-0.9972199272597209
02-03-2023,154.5,154360000.0,0.03784179544891231
02-06-2023,151.73,68020000.0,0.998802911140956
02-07-2023,154.65,83030000.0,-1.913763117045164e-05
02-08-2023,151.92,63470000.0,0.9971878440119326
02-09-2023,150.87,54900000.0,-0.8808615431189537
02-10-2023,151.01,57450000.0,0.7309894461650401
02-13-2023,153.85,61860000.0,0.9993357521016151
02-14-2023,153.2,61710000.0,0.9994069383683382
02-15-2023,155.33,65470000.0,-0.9297994783846661
02-16-2023,153.71,66840000.0,-3.4639379009604454e-06
02-17-2023,152.55,59140000.0,-2.629005757626146e-05
02-20-2023,152.55,59140000.0,-1.4805427781539038e-05
02-21-2023,148.48,58870000.0,-0.9978889515332412
02-22-2023,148.91,51010000.0,-0.9317900614696555
02-23-2023,149.4,48390000.0,0.9983236446423689
02-24-2023,146.71,55470000.0,0.9991177116608014
02-27-2023,147.92,45000000.0,0.992628713225713
02-28-2023,147.41,50550000.0,0.9946017239708453
03-01-2023,145.31,55220000.0,0.014515475486405194
03-02-2023,145.91,52090000.0,0.9980724572087638
03-03-2023,151.03,70500000.0,-1.3466713426169008e-05
03-06-2023,153.83,87560000.0,0.9993783050449565
03-07-2023,151.6,56180000.0,-0.9976521339849569
03-08-2023,152.87,47200000.0,0.9987589146185201
03-09-2023,150.59,53450000.0,-0.0884326733648777
03-10-2023,148.5,68570000.0,-0.001464221248170361
03-13-2023,150.47,84460000.0,-0.9972143229679205
03-14-2023,152.59,73370000.0,0.0012537534639704973
03-15-2023,152.99,75960000.0,0.9815499885007739
03-16-2023,155.85,76020000.0,0.9994305655709468
03-17-2023,155.0,98940000.0,0.0008376449986826628
03-20-2023,157.4,73470000.0,0.9651560168713331
03-21-2023,159.28,73760000.0,0.01145223478670232
03-22-2023,157.83,69170000.0,-0.9982226513675414
03-23-2023,158.93,67220000.0,-0.9948426389601082
03-24-2023,160.25,59260000.0,0.9982876955764368
03-27-2023,158.28,50420000.0,0.9983828594558872
03-28-2023,157.65,45580000.0,0.026036869327072054
03-29-2023,160.77,51310000.0,-4.183941200608388e-06
03-30-2023,162.36,46810000.0,-5.040157702751458e-06
03-31-2023,164.9,68750000.0,0.951459608564619
04-03-2023,166.17,54970000.0,-0.004717821895610541
04-04-2023,165.63,44430000.0,0.9991061611362966
04-05-2023,163.76,51300000.0,0.9992150171019603
04-06-2023,164.66,45390000.0,0.974306688643992
04-07-2023,164.66,45390000.0,0.0011480242610559799
04-10-2023,162.03,47030000.0,0.999529498963966
04-11-2023,160.8,46310000.0,-1.4995639503467828e-05
04-12-2023,160.1,49400000.0,0.00032269448274746537
04-13-2023,165.56,67160000.0,0.010888395176152699
04-14-2023,165.21,49390000.0,0.9994559566694079
04-17-2023,165.23,41520000.0,0.9974800889904145
04-18-2023,166.47,48410000.0,-0.6376984603703022
04-19-2023,167.63,47240000.0,0.22027504444122314
04-20-2023,166.65,52460000.0,0.9219885980710387
04-21-2023,165.02,58340000.0,0.999529406282818
04-24-2023,165.33,38990000.0,0.8359572216868401
04-25-2023,163.77,48170000.0,0.00018434414960211143
04-26-2023,163.76,44110000.0,-0.9980618287809193
04-27-2023,168.41,64220000.0,0.0488882273202762
04-28-2023,169.68,55280000.0,8.058138337219134e-05
05-01-2023,169.59,49390000.0,-0.9780517108738422
05-02-2023,168.54,48430000.0,0.6543481347616762
05-03-2023,167.45,59440000.0,0.9777427008375525
05-04-2023,165.79,70380000.0,0.9941903720609844
05-05-2023,173.57,113450000.0,0.9988879286247538
05-08-2023,173.5,55960000.0,0.9994127299141837
05-09-2023,171.77,45330000.0,0.9994656755152391
05-10-2023,173.55,53720000.0,0.9979659163072938
05-11-2023,173.75,49510000.0,0.9988270544854458
05-12-2023,172.57,45530000.0,0.00023061940737534314
05-15-2023,172.07,37180000.0,0.9991707874869462
05-16-2023,172.07,42110000.0,0.9993566152552376
05-17-2023,172.69,57950000.0,0.007846328429877758
05-18-2023,175.05,65090000.0,-0.9437130417209119
